date,game_id,home_park_id,residual
2026-04-01,2026-04-01|COL @ TOR,TOR,6.199999999999999
2026-04-01,2026-04-01|CWS @ MIA,MIA,-0.40000000000000036
2026-04-01,2026-04-01|DET @ AZ,AZ,8.6
2026-04-01,2026-04-01|LAA @ CHC,CHC,2.5999999999999996
2026-04-01,2026-04-01|MIN @ KC,KC,-12.2
2026-04-01,2026-04-01|NYM @ STL,STL,6.199999999999999
2026-04-01,2026-04-01|NYY @ SEA,SEA,0.0
2026-04-01,2026-04-01|PIT @ CIN,CIN,-2.5999999999999996
2026-04-01,2026-04-01|SF @ SD,SD,2.5
2026-04-01,2026-04-01|TB @ MIL,MIL,-0.9000000000000004
2026-04-01,2026-04-01|TEX @ BAL,BAL,-1.9000000000000004
2026-04-01,2026-04-01|WSH @ PHI,PHI,-0.9000000000000004
2026-04-02,2026-04-02|ATL @ AZ,AZ,-8.9
2026-04-02,2026-04-02|MIN @ KC,KC,3.3000000000000007
2026-04-02,2026-04-02|NYM @ SF,SF,0.9000000000000004
2026-04-03,2026-04-03|ATL @ AZ,AZ,6.9
2026-04-03,2026-04-03|BAL @ PIT,PIT,0.1999999999999993
2026-04-03,2026-04-03|CHC @ CLE,CLE,3.9000000000000004
2026-04-03,2026-04-03|CIN @ TEX,TEX,2.4000000000000004
2026-04-03,2026-04-03|HOU @ ATH,ATH,-5.0
2026-04-03,2026-04-03|LAD @ WSH,WSH,-7.4
2026-04-03,2026-04-03|MIA @ NYY,NYY,0.40000000000000036
2026-04-03,2026-04-03|NYM @ SF,SF,-4.4
2026-04-03,2026-04-03|PHI @ COL,COL,1.9000000000000004
2026-04-03,2026-04-03|SD @ BOS,BOS,2.4000000000000004
2026-04-03,2026-04-03|SEA @ LAA,LAA,4.300000000000001
2026-04-03,2026-04-03|STL @ DET,DET,5.9
2026-04-03,2026-04-03|TB @ MIN,MIN,-3.9000000000000004
2026-04-03,2026-04-03|TOR @ CWS,CWS,0.09999999999999964
2026-04-04,2026-04-04|ATL @ AZ,AZ,7.300000000000001
2026-04-04,2026-04-04|BAL @ PIT,PIT,5.0
2026-04-04,2026-04-04|CIN @ TEX,TEX,8.4
2026-04-04,2026-04-04|HOU @ ATH,ATH,0.1999999999999993
2026-04-04,2026-04-04|LAD @ WSH,WSH,-5.6
2026-04-04,2026-04-04|MIA @ NYY,NYY,-5.4
2026-04-04,2026-04-04|MIL @ KC,KC,4.800000000000001
2026-04-04,2026-04-04|MIL @ KC,KC,-0.5
2026-04-04,2026-04-04|NYM @ SF,SF,1.0
2026-04-04,2026-04-04|PHI @ COL,COL,8.0
2026-04-04,2026-04-04|SD @ BOS,BOS,4.9
2026-04-04,2026-04-04|SEA @ LAA,LAA,8.4
2026-04-04,2026-04-04|STL @ DET,DET,-5.800000000000001
2026-04-04,2026-04-04|TB @ MIN,MIN,3.9000000000000004
2026-04-04,2026-04-04|TOR @ CWS,CWS,1.0
2026-04-05,2026-04-05|ATL @ AZ,AZ,0.0
2026-04-05,2026-04-05|BAL @ PIT,PIT,0.1999999999999993
2026-04-05,2026-04-05|CHC @ CLE,CLE,7.800000000000001
2026-04-05,2026-04-05|CHC @ CLE,CLE,-2.0
2026-04-05,2026-04-05|CIN @ TEX,TEX,6.6
2026-04-05,2026-04-05|HOU @ ATH,ATH,-11.3
2026-04-05,2026-04-05|LAD @ WSH,WSH,-2.8000000000000007
2026-04-05,2026-04-05|MIA @ NYY,NYY,-3.9000000000000004
2026-04-05,2026-04-05|MIL @ KC,KC,-4.0
2026-04-05,2026-04-05|NYM @ SF,SF,2.3000000000000007
