date,home_team,away_team,close_total,actual_total,temp_f,offset_uncapped,offset_capped,was_clamped,label_uncapped,label_capped,adj_uncapped,adj_capped,actual_over_vegas,uncapped_says_over,capped_says_over,only_uncapped_over
2025-05-14,PHI,STL,13.0,3.0,67.2,-0.06666666666666667,-0.06666666666666667,False,safety_valve,safety_valve,12.933333333333334,12.933333333333334,False,False,False,False
2025-05-14,CHC,MIA,7.5,4.0,58.9,1.114,1.114,False,blend,blend,8.614,8.614,False,True,True,False
2025-05-14,BAL,MIN,9.0,9.0,71.4,0.30800000000000005,0.30800000000000005,False,global,global,9.308,9.308,False,False,False,False
2025-05-14,NYM,PIT,7.5,4.0,61.1,-0.5714285714285715,-0.5714285714285715,False,safety_valve,safety_valve,6.928571428571429,6.928571428571429,False,False,False,False
2025-05-14,TEX,COL,9.0,11.0,100.7,-1.7142857142857144,-1.5,True,safety_valve,safety_valve_clamped,7.285714285714286,7.5,True,False,False,False
2025-05-14,LAD,ATH,9.5,12.0,72.8,0.30800000000000005,0.30800000000000005,False,global,global,9.808,9.808,True,False,False,False
2025-05-14,SF,AZ,14.5,15.0,63.7,0.48733333333333334,0.48733333333333334,False,blend,blend,14.987333333333334,14.987333333333334,True,False,False,False
2025-05-14,SEA,NYY,5.5,5.0,60.7,0.48733333333333334,0.48733333333333334,False,blend,blend,5.987333333333333,5.987333333333333,False,False,False,False
2025-05-14,SD,LAA,9.0,6.0,67.2,0.30800000000000005,0.30800000000000005,False,global,global,9.308,9.308,False,False,False,False
2025-05-14,HOU,KC,8.5,7.0,88.1,0.654,0.654,False,blend,blend,9.154,9.154,False,True,True,False
2025-05-15,LAD,ATH,9.5,21.0,76.4,0.020000000000000004,0.020000000000000004,False,global,global,9.52,9.52,True,False,False,False
2025-05-15,TOR,TB,8.5,11.0,62.8,0.41,0.41,False,blend,blend,8.91,8.91,True,False,False,False
2025-05-15,CIN,CWS,9.0,8.0,80.3,0.043333333333333335,0.043333333333333335,False,blend,blend,9.043333333333333,9.043333333333333,False,False,False,False
2025-05-15,BAL,MIN,9.0,4.0,72.9,0.020000000000000004,0.020000000000000004,False,global,global,9.02,9.02,False,False,False,False
2025-05-15,ATL,WSH,9.0,7.0,82.0,-1.2400000000000002,-1.2400000000000002,False,safety_valve,safety_valve,7.76,7.76,False,False,False,False
2025-05-15,TEX,HOU,8.0,1.0,85.8,-1.4285714285714288,-1.4285714285714288,False,safety_valve,safety_valve,6.571428571428571,6.571428571428571,False,False,False,False
2025-05-16,MIA,TB,8.0,13.0,82.8,0.714,0.714,False,blend,blend,8.714,8.714,True,True,True,False
2025-05-16,BOS,ATL,9.0,6.0,72.1,-1.2000000000000002,-1.2000000000000002,False,safety_valve,safety_valve,7.8,7.8,False,False,False,False
2025-05-16,BAL,WSH,10.0,7.0,79.4,-1.2800000000000002,-1.2800000000000002,False,safety_valve,safety_valve,8.719999999999999,8.719999999999999,False,False,False,False
2025-05-16,TOR,DET,9.0,9.0,79.7,0.7473333333333333,0.7473333333333333,False,blend,blend,9.747333333333334,9.747333333333334,False,True,True,False
2025-05-16,PHI,PIT,8.0,12.0,76.1,-0.96,-0.96,False,safety_valve,safety_valve,7.04,7.04,True,False,False,False
2025-05-16,NYY,NYM,9.5,8.0,64.3,-0.33333333333333337,-0.33333333333333337,False,safety_valve,safety_valve,9.166666666666666,9.166666666666666,False,False,False,False
2025-05-16,CIN,CLE,11.0,9.0,76.8,-0.2,-0.2,False,safety_valve,safety_valve,10.8,10.8,False,False,False,False
2025-05-16,MIL,MIN,7.5,3.0,70.5,-0.33333333333333337,-0.33333333333333337,False,safety_valve,safety_valve,7.166666666666667,7.166666666666667,False,False,False,False
2025-05-16,CHC,CWS,10.5,16.0,78.4,0.5806666666666667,0.5806666666666667,False,blend,blend,11.080666666666666,11.080666666666666,True,True,True,False
2025-05-16,LAD,LAA,9.0,8.0,71.1,0.028000000000000004,0.028000000000000004,False,global,global,9.028,9.028,False,False,False,False
2025-05-16,AZ,COL,9.0,8.0,93.4,0.38542857142857145,0.38542857142857145,False,blend,blend,9.385428571428571,9.385428571428571,False,False,False,False
2025-05-16,SD,SEA,8.0,6.0,65.2,0.028000000000000004,0.028000000000000004,False,global,global,8.028,8.028,False,False,False,False
2025-05-16,TEX,HOU,8.0,9.0,85.5,-1.6,-1.5,True,safety_valve,safety_valve_clamped,6.4,6.5,True,False,False,False
2025-05-16,SF,ATH,8.0,10.0,66.2,0.414,0.414,False,blend,blend,8.414,8.414,True,False,False,False
2025-05-16,KC,STL,8.5,13.0,78.5,-1.9428571428571428,-1.5,True,safety_valve,safety_valve_clamped,6.557142857142857,7.0,True,False,False,False
2025-05-17,PHI,PIT,8.0,7.0,78.4,0.21800000000000003,0.21800000000000003,False,blend,blend,8.218,8.218,False,False,False,False
2025-05-17,BOS,ATL,9.0,13.0,69.0,-1.2666666666666666,-1.2666666666666666,False,safety_valve,safety_valve,7.733333333333333,7.733333333333333,True,False,False,False
2025-05-17,CIN,CLE,9.0,5.0,67.1,-0.2,-0.2,False,safety_valve,safety_valve,8.8,8.8,False,False,False,False
2025-05-17,BAL,WSH,9.5,16.0,78.9,-0.8800000000000001,-0.8800000000000001,False,safety_valve,safety_valve,8.62,8.62,True,False,False,False
2025-05-17,MIA,TB,8.5,4.0,83.9,1.1913333333333334,1.1913333333333334,False,blend,blend,9.691333333333333,9.691333333333333,False,True,True,False
2025-05-17,NYY,NYM,8.5,5.0,76.3,0.22466666666666668,0.22466666666666668,False,blend,blend,8.724666666666666,8.724666666666666,False,False,False,False
2025-05-17,AZ,COL,9.0,26.0,93.1,0.333,0.333,False,blend,blend,9.333,9.333,True,False,False,False
2025-05-17,TOR,DET,8.5,3.0,60.2,0.7913333333333333,0.7913333333333333,False,blend,blend,9.291333333333334,9.291333333333334,False,True,True,False
2025-05-17,LAD,LAA,9.0,20.0,65.2,0.11599999999999999,0.11599999999999999,False,global,global,9.116,9.116,True,False,False,False
2025-05-17,MIL,MIN,8.0,7.0,63.0,-1.1333333333333335,-1.1333333333333335,False,safety_valve,safety_valve,6.866666666666666,6.866666666666666,False,False,False,False
2025-05-17,TEX,HOU,7.5,6.0,81.1,-2.1142857142857143,-1.5,True,safety_valve,safety_valve_clamped,5.385714285714286,6.0,False,False,False,False
2025-05-17,CHC,CWS,8.0,10.0,65.0,0.8580000000000001,0.8580000000000001,False,blend,blend,8.858,8.858,True,True,True,False
2025-05-17,SF,ATH,8.5,1.0,61.1,0.8580000000000001,0.8580000000000001,False,blend,blend,9.358,9.358,False,True,True,False
2025-05-17,SD,SEA,7.5,5.0,62.1,0.11599999999999999,0.11599999999999999,False,global,global,7.616,7.616,False,False,False,False
2025-05-17,KC,STL,8.5,1.0,78.0,-1.25,-1.25,False,safety_valve,safety_valve,7.25,7.25,False,False,False,False
2025-05-18,CHC,CWS,7.5,8.0,49.8,0.808,0.808,False,blend,blend,8.308,8.308,True,True,True,False
2025-05-18,PHI,PIT,8.5,1.0,71.8,0.08800000000000001,0.08800000000000001,False,blend,blend,8.588,8.588,False,False,False,False
2025-05-18,MIA,TB,8.5,6.0,83.0,0.40800000000000003,0.40800000000000003,False,blend,blend,8.908,8.908,False,False,False,False
2025-05-18,BOS,ATL,9.0,14.0,63.4,-0.6000000000000001,-0.6000000000000001,False,safety_valve,safety_valve,8.4,8.4,True,False,False,False
2025-05-18,CIN,CLE,9.0,4.0,70.3,-1.866666666666667,-1.5,True,safety_valve,safety_valve_clamped,7.133333333333333,7.5,False,False,False,False
2025-05-18,BAL,WSH,9.5,14.0,73.1,0.528,0.528,False,blend,blend,10.028,10.028,True,True,True,False
2025-05-18,TOR,DET,8.5,5.0,57.1,0.3746666666666667,0.3746666666666667,False,blend,blend,8.874666666666666,8.874666666666666,False,False,False,False
2025-05-18,NYY,NYM,9.0,10.0,69.4,0.20800000000000002,0.20800000000000002,False,blend,blend,9.208,9.208,True,False,False,False
2025-05-18,TEX,HOU,8.0,7.0,74.1,-1.6571428571428575,-1.5,True,safety_valve,safety_valve_clamped,6.3428571428571425,6.5,False,False,False,False
2025-05-18,SD,SEA,7.5,7.0,65.0,0.008,0.008,False,blend,blend,7.508,7.508,False,False,False,False
2025-05-18,SF,ATH,8.5,5.0,69.3,0.20800000000000002,0.20800000000000002,False,blend,blend,8.708,8.708,False,False,False,False
2025-05-18,LAD,LAA,10.5,10.0,71.2,2.2479999999999998,1.5,True,blend,blend_clamped,12.748,12.0,False,True,True,False
2025-05-18,MIL,MIN,7.5,7.0,48.8,-1.3333333333333335,-1.3333333333333335,False,safety_valve,safety_valve,6.166666666666666,6.166666666666666,False,False,False,False
2025-05-18,AZ,COL,9.0,1.0,85.7,1.008,1.008,False,blend,blend,10.008,10.008,False,True,True,False
2025-05-18,KC,STL,8.0,3.0,80.1,-1.777777777777778,-1.5,True,safety_valve,safety_valve_clamped,6.222222222222222,6.5,False,False,False,False
2025-05-19,MIA,CHC,8.5,15.0,83.8,0.3806666666666667,0.3806666666666667,False,blend,blend,8.880666666666666,8.880666666666666,True,False,False,False
2025-05-19,STL,DET,7.5,15.0,76.1,-0.17200000000000001,-0.17200000000000001,False,global,global,7.328,7.328,True,False,False,False
2025-05-19,MIN,CLE,7.5,11.0,56.9,-0.41933333333333334,-0.41933333333333334,False,blend,blend,7.080666666666667,7.080666666666667,True,False,False,False
2025-05-19,MIL,BAL,8.5,9.0,47.6,-0.5526666666666668,-0.5526666666666668,False,blend,blend,7.947333333333333,7.947333333333333,True,False,False,False
2025-05-19,PIT,CIN,8.5,8.0,61.0,-0.17200000000000001,-0.17200000000000001,False,global,global,8.328,8.328,False,False,False,False
2025-05-19,TB,HOU,9.5,7.0,86.0,-0.2526666666666667,-0.2526666666666667,False,blend,blend,9.247333333333334,9.247333333333334,False,False,False,False
2025-05-19,CWS,SEA,8.0,6.0,48.8,-0.17200000000000001,-0.17200000000000001,False,global,global,7.828,7.828,False,False,False,False
2025-05-19,BOS,NYM,9.0,4.0,54.1,-0.08600000000000001,-0.08600000000000001,False,blend,blend,8.914,8.914,False,False,False,False
2025-05-19,SF,KC,8.0,4.0,71.0,-0.41933333333333334,-0.41933333333333334,False,blend,blend,7.580666666666667,7.580666666666667,False,False,False,False
2025-05-19,LAD,AZ,9.0,14.0,78.8,1.7473333333333334,1.5,True,blend,blend_clamped,10.747333333333334,10.5,True,True,True,False
2025-05-19,ATH,LAA,10.0,7.0,91.5,0.514,0.514,False,blend,blend,10.514,10.514,False,True,True,False
2025-05-19,COL,PHI,10.5,12.0,60.8,1.7140000000000002,1.5,True,blend,blend_clamped,12.214,12.0,True,True,True,False
2025-05-20,BOS,NYM,8.0,2.0,51.3,-0.31971428571428573,-0.31971428571428573,False,blend,blend,7.680285714285715,7.680285714285715,False,False,False,False
2025-05-20,MIA,CHC,8.5,15.0,83.8,0.7326666666666668,0.7326666666666668,False,blend,blend,9.232666666666667,9.232666666666667,True,True,True,False
2025-05-20,NYY,TEX,7.5,7.0,61.2,0.126,0.126,False,blend,blend,7.626,7.626,False,False,False,False
2025-05-20,TB,HOU,9.0,5.0,84.1,-0.31971428571428573,-0.31971428571428573,False,blend,blend,8.680285714285715,8.680285714285715,False,False,False,False
2025-05-20,PIT,CIN,8.0,1.0,61.5,-0.068,-0.068,False,global,global,7.932,7.932,False,False,False,False
2025-05-20,CWS,SEA,8.0,1.0,54.6,-0.068,-0.068,False,global,global,7.932,7.932,False,False,False,False
2025-05-20,TOR,SD,7.5,3.0,54.8,0.06599999999999999,0.06599999999999999,False,blend,blend,7.566,7.566,False,False,False,False
2025-05-20,SF,KC,7.5,5.0,66.8,-0.5482857142857144,-0.5482857142857144,False,blend,blend,6.951714285714286,6.951714285714286,False,False,False,False
2025-05-20,ATH,LAA,10.5,12.0,90.5,0.13266666666666668,0.13266666666666668,False,blend,blend,10.632666666666667,10.632666666666667,True,False,False,False
2025-05-20,COL,PHI,11.5,11.0,71.2,1.566,1.5,True,blend,blend_clamped,13.066,13.0,False,True,True,False
2025-05-20,WSH,ATL,8.5,8.0,68.1,0.886,0.886,False,blend,blend,9.386,9.386,False,True,True,False
2025-05-20,STL,DET,7.5,9.0,74.5,-0.068,-0.068,False,global,global,7.432,7.432,True,False,False,False
2025-05-20,LAD,AZ,9.0,7.0,87.0,1.8231428571428574,1.5,True,blend,blend_clamped,10.823142857142857,10.5,False,True,True,False
2025-05-20,MIL,BAL,8.5,7.0,47.7,-0.30066666666666664,-0.30066666666666664,False,blend,blend,8.199333333333334,8.199333333333334,False,False,False,False
2025-05-21,BOS,NYM,7.0,6.0,48.4,-0.6882857142857144,-0.6882857142857144,False,blend,blend,6.311714285714285,6.311714285714285,False,False,False,False
2025-05-21,NYY,TEX,7.5,7.0,52.2,-0.6140000000000001,-0.6140000000000001,False,blend,blend,6.886,6.886,False,False,False,False
2025-05-21,PIT,CIN,7.5,4.0,61.5,-1.4140000000000001,-1.4140000000000001,False,blend,blend,6.086,6.086,False,False,False,False
2025-05-21,MIA,CHC,9.0,3.0,84.7,1.0593333333333335,1.0593333333333335,False,blend,blend,10.059333333333333,10.059333333333333,False,True,True,False
2025-05-21,TB,HOU,8.5,12.0,85.5,-0.8882857142857143,-0.8882857142857143,False,blend,blend,7.611714285714285,7.611714285714285,True,False,False,False
2025-05-21,TOR,SD,9.0,14.0,48.3,-0.3454285714285714,-0.3454285714285714,False,blend,blend,8.654571428571428,8.654571428571428,True,False,False,False
2025-05-21,CWS,SEA,8.0,11.0,51.5,-1.374,-1.374,False,blend,blend,6.6259999999999994,6.6259999999999994,True,False,False,False
2025-05-21,STL,DET,8.5,6.0,68.6,-0.34800000000000003,-0.34800000000000003,False,global,global,8.152,8.152,False,False,False,False
2025-05-21,ATH,LAA,10.0,15.0,95.1,0.15933333333333335,0.15933333333333335,False,blend,blend,10.159333333333333,10.159333333333333,True,False,False,False
2025-05-21,MIL,BAL,8.0,12.0,47.6,-0.47400000000000003,-0.47400000000000003,False,blend,blend,7.526,7.526,True,False,False,False
2025-05-21,LAD,AZ,9.0,4.0,85.4,1.351,1.351,False,blend,blend,10.350999999999999,10.350999999999999,False,True,True,False
2025-05-21,COL,PHI,11.0,14.0,76.5,1.1688571428571428,1.1688571428571428,False,blend,blend,12.168857142857142,12.168857142857142,True,True,True,False
2025-05-21,SF,KC,7.0,12.0,68.1,-0.7490000000000001,-0.7490000000000001,False,blend,blend,6.2509999999999994,6.2509999999999994,True,False,False,False
2025-05-21,MIN,CLE,7.5,6.0,49.1,-0.3406666666666667,-0.3406666666666667,False,blend,blend,7.1593333333333335,7.1593333333333335,False,False,False,False
2025-05-22,HOU,SEA,8.5,11.0,82.7,0.07733333333333335,0.07733333333333335,False,blend,blend,8.577333333333334,8.577333333333334,True,False,False,False
2025-05-22,DET,CLE,8.5,7.0,52.5,1.344,1.344,False,blend,blend,9.844,9.844,False,True,True,False
2025-05-22,WSH,ATL,8.5,15.0,60.0,-0.31200000000000006,-0.31200000000000006,False,global,global,8.188,8.188,True,False,False,False
2025-05-22,NYY,TEX,7.0,1.0,51.7,-0.556,-0.556,False,blend,blend,6.444,6.444,False,False,False,False
2025-05-22,TOR,SD,9.0,13.0,47.4,-0.05600000000000001,-0.05600000000000001,False,blend,blend,8.944,8.944,True,False,False,False
2025-05-22,PIT,MIL,7.0,13.0,51.2,-1.4226666666666667,-1.4226666666666667,False,blend,blend,5.577333333333334,5.577333333333334,True,False,False,False
2025-05-22,ATH,LAA,14.5,15.0,85.2,0.3773333333333333,0.3773333333333333,False,blend,blend,14.877333333333333,14.877333333333333,True,False,False,False
2025-05-22,COL,PHI,11.0,2.0,75.4,1.1011428571428572,1.1011428571428572,False,blend,blend,12.101142857142857,12.101142857142857,False,True,True,False
2025-05-23,PIT,MIL,8.0,11.0,53.2,-0.864857142857143,-0.864857142857143,False,blend,blend,7.135142857142857,7.135142857142857,True,False,False,False
2025-05-23,CIN,CHC,9.0,19.0,62.2,-1.2886666666666668,-1.2886666666666668,False,blend,blend,7.711333333333333,7.711333333333333,True,False,False,False
2025-05-23,TB,TOR,9.0,4.0,86.6,-0.9220000000000002,-0.9220000000000002,False,blend,blend,8.078,8.078,False,False,False,False
2025-05-23,NYM,LAD,8.5,12.0,58.0,-0.522,-0.522,False,blend,blend,7.978,7.978,True,False,False,False
2025-05-23,ATL,SD,8.5,3.0,77.6,-0.244,-0.244,False,global,global,8.256,8.256,False,False,False,False
2025-05-23,DET,CLE,8.5,4.0,53.9,1.078,1.078,False,blend,blend,9.578,9.578,False,True,True,False
2025-05-23,CWS,TEX,8.0,5.0,51.6,-0.9220000000000002,-0.9220000000000002,False,blend,blend,7.077999999999999,7.077999999999999,False,False,False,False
2025-05-23,HOU,SEA,7.5,8.0,81.9,0.22085714285714284,0.22085714285714284,False,blend,blend,7.720857142857143,7.720857142857143,True,False,False,False
2025-05-23,COL,NYY,10.5,5.0,78.0,0.7637142857142858,0.7637142857142858,False,blend,blend,11.263714285714286,11.263714285714286,False,True,True,False
2025-05-23,WSH,SF,8.5,4.0,61.6,0.118,0.118,False,blend,blend,8.618,8.618,False,False,False,False
2025-05-23,MIN,KC,8.0,4.0,60.5,-0.242,-0.242,False,blend,blend,7.758,7.758,False,False,False,False
2025-05-23,LAA,MIA,8.5,11.0,74.7,-0.244,-0.244,False,global,global,8.256,8.256,True,False,False,False
2025-05-23,STL,AZ,8.0,7.0,68.0,-0.244,-0.244,False,global,global,7.756,7.756,False,False,False,False
2025-05-23,ATH,PHI,9.5,7.0,82.2,0.3637142857142857,0.3637142857142857,False,blend,blend,9.863714285714286,9.863714285714286,False,False,False,False
2025-05-24,CIN,CHC,9.0,10.0,66.5,-0.6025714285714286,-0.6025714285714286,False,blend,blend,8.397428571428572,8.397428571428572,True,False,False,False
2025-05-24,ATL,SD,8.0,8.0,81.4,-1.014,-1.014,False,blend,blend,6.986,6.986,False,False,False,False
2025-05-24,TB,TOR,9.0,4.0,91.4,-1.1740000000000002,-1.1740000000000002,False,blend,blend,7.826,7.826,False,False,False,False
2025-05-24,PIT,MIL,8.0,3.0,57.8,-0.5454285714285715,-0.5454285714285715,False,blend,blend,7.454571428571429,7.454571428571429,False,False,False,False
2025-05-24,WSH,SF,8.0,3.0,65.0,-0.37400000000000005,-0.37400000000000005,False,blend,blend,7.626,7.626,False,False,False,False
2025-05-24,CWS,TEX,8.0,15.0,54.5,-1.1740000000000002,-1.1740000000000002,False,blend,blend,6.826,6.826,True,False,False,False
2025-05-24,BOS,BAL,9.5,3.0,55.6,-0.5740000000000001,-0.5740000000000001,False,blend,blend,8.926,8.926,False,False,False,False
2025-05-24,DET,CLE,7.5,12.0,59.7,1.026,1.026,False,blend,blend,8.526,8.526,True,True,True,False
2025-05-24,MIN,KC,7.5,9.0,64.3,-0.37400000000000005,-0.37400000000000005,False,blend,blend,7.126,7.126,True,False,False,False
2025-05-24,HOU,SEA,8.0,3.0,85.6,0.4831428571428571,0.4831428571428571,False,blend,blend,8.483142857142857,8.483142857142857,False,False,False,False
2025-05-24,STL,AZ,7.5,11.0,69.9,-0.34800000000000003,-0.34800000000000003,False,global,global,7.152,7.152,True,False,False,False
2025-05-24,ATH,PHI,10.0,15.0,85.0,0.05457142857142856,0.05457142857142856,False,blend,blend,10.054571428571428,10.054571428571428,True,False,False,False
2025-05-24,COL,NYY,11.0,14.0,67.8,-0.2025714285714286,-0.2025714285714286,False,blend,blend,10.797428571428572,10.797428571428572,True,False,False,False
2025-05-24,NYM,LAD,9.0,7.0,59.8,-0.37400000000000005,-0.37400000000000005,False,blend,blend,8.626,8.626,False,False,False,False
2025-05-24,LAA,MIA,9.0,8.0,71.2,-0.34800000000000003,-0.34800000000000003,False,global,global,8.652,8.652,False,False,False,False
2025-05-25,BOS,BAL,9.5,6.0,58.8,-0.9802857142857143,-0.9802857142857143,False,blend,blend,8.519714285714286,8.519714285714286,False,False,False,False
2025-05-25,DET,CLE,7.5,5.0,62.8,0.8768571428571429,0.8768571428571429,False,blend,blend,8.376857142857142,8.376857142857142,False,True,True,False
2025-05-25,CIN,CHC,9.0,19.0,62.5,-0.5910000000000001,-0.5910000000000001,False,blend,blend,8.409,8.409,True,False,False,False
2025-05-25,WSH,SF,8.0,5.0,67.8,-0.666,-0.666,False,blend,blend,7.334,7.334,False,False,False,False
2025-05-25,CWS,TEX,8.0,9.0,58.4,-0.5326666666666666,-0.5326666666666666,False,blend,blend,7.467333333333333,7.467333333333333,True,False,False,False
2025-05-25,PIT,MIL,8.5,11.0,61.2,-0.7231428571428572,-0.7231428571428572,False,blend,blend,7.776857142857143,7.776857142857143,True,False,False,False
2025-05-25,TB,TOR,9.0,13.0,80.9,-1.3326666666666667,-1.3326666666666667,False,blend,blend,7.667333333333334,7.667333333333334,True,False,False,False
2025-05-25,ATL,SD,8.0,8.0,81.4,-0.9660000000000001,-0.9660000000000001,False,blend,blend,7.034,7.034,False,False,False,False
2025-05-25,NYM,LAD,8.5,4.0,63.1,-0.766,-0.766,False,blend,blend,7.734,7.734,False,False,False,False
2025-05-25,MIN,KC,8.0,3.0,66.9,0.054000000000000006,0.054000000000000006,False,blend,blend,8.054,8.054,False,False,False,False
2025-05-25,COL,NYY,9.5,9.0,58.6,-0.666,-0.666,False,blend,blend,8.834,8.834,False,False,False,False
2025-05-25,LAA,MIA,9.0,3.0,72.1,-0.532,-0.532,False,global,global,8.468,8.468,False,False,False,False
2025-05-25,STL,AZ,7.5,7.0,66.2,0.454,0.454,False,blend,blend,7.954,7.954,False,False,False,False
2025-05-25,ATH,PHI,10.0,9.0,81.4,0.07685714285714283,0.07685714285714283,False,blend,blend,10.076857142857143,10.076857142857143,False,False,False,False
2025-05-25,HOU,SEA,8.0,8.0,83.9,-0.666,-0.666,False,blend,blend,7.334,7.334,False,False,False,False
2025-05-26,BAL,STL,9.0,7.0,71.1,0.021999999999999978,0.021999999999999978,False,blend,blend,9.022,9.022,False,False,False,False
2025-05-26,DET,SF,7.0,4.0,68.4,0.8105714285714287,0.8105714285714287,False,blend,blend,7.8105714285714285,7.8105714285714285,False,True,True,False
2025-05-26,CLE,LAD,8.5,9.0,60.9,-0.43600000000000005,-0.43600000000000005,False,global,global,8.064,8.064,True,False,False,False
2025-05-26,MIL,BOS,8.5,5.0,58.6,-0.418,-0.418,False,blend,blend,8.082,8.082,False,False,False,False
2025-05-26,LAA,NYY,9.0,6.0,73.8,-0.43600000000000005,-0.43600000000000005,False,global,global,8.564,8.564,False,False,False,False
2025-05-26,TB,MIN,8.5,9.0,84.9,-0.8180000000000001,-0.8180000000000001,False,blend,blend,7.682,7.682,True,False,False,False
2025-05-26,AZ,PIT,9.0,5.0,98.7,-0.43600000000000005,-0.43600000000000005,False,global,global,8.564,8.564,False,False,False,False
2025-05-26,TEX,TOR,8.0,3.0,80.4,-1.1322857142857143,-1.1322857142857143,False,blend,blend,6.867714285714285,6.867714285714285,False,False,False,False
2025-05-26,NYM,CWS,8.0,3.0,67.1,-1.018,-1.018,False,blend,blend,6.982,6.982,False,False,False,False
2025-05-26,CHC,COL,8.0,4.0,54.0,0.08199999999999999,0.08199999999999999,False,blend,blend,8.082,8.082,False,False,False,False
2025-05-26,SD,MIA,7.5,7.0,68.0,-0.25133333333333335,-0.25133333333333335,False,blend,blend,7.248666666666667,7.248666666666667,False,False,False,False
2025-05-26,KC,CIN,8.5,11.0,59.6,-0.43600000000000005,-0.43600000000000005,False,global,global,8.064,8.064,True,False,False,False
2025-05-27,KC,CIN,7.5,9.0,61.5,-0.6480000000000001,-0.6480000000000001,False,global,global,6.852,6.852,True,False,False,False
2025-05-27,DET,SF,8.0,4.0,67.0,0.16171428571428567,0.16171428571428567,False,blend,blend,8.161714285714286,8.161714285714286,False,False,False,False
2025-05-27,BAL,STL,8.5,11.0,61.6,-0.25733333333333336,-0.25733333333333336,False,blend,blend,8.242666666666667,8.242666666666667,True,False,False,False
2025-05-27,CLE,LAD,9.0,14.0,60.8,-0.6480000000000001,-0.6480000000000001,False,global,global,8.352,8.352,True,False,False,False
2025-05-27,HOU,ATH,8.0,12.0,85.2,-0.924,-0.924,False,blend,blend,7.076,7.076,True,False,False,False
2025-05-27,CHC,COL,7.5,7.0,55.3,-0.22400000000000003,-0.22400000000000003,False,blend,blend,7.276,7.276,False,False,False,False
2025-05-27,NYM,CWS,8.0,10.0,62.9,-1.4240000000000002,-1.4240000000000002,False,blend,blend,6.576,6.576,True,False,False,False
2025-05-27,SEA,WSH,8.5,10.0,70.2,-0.6480000000000001,-0.6480000000000001,False,global,global,7.852,7.852,True,False,False,False
2025-05-27,MIL,BOS,8.0,6.0,59.0,-0.6954285714285715,-0.6954285714285715,False,blend,blend,7.304571428571428,7.304571428571428,False,False,False,False
2025-05-27,TB,MIN,8.0,6.0,85.5,-0.8097142857142856,-0.8097142857142856,False,blend,blend,7.190285714285714,7.190285714285714,False,False,False,False
2025-05-27,LAA,NYY,9.0,5.0,73.0,-0.6480000000000001,-0.6480000000000001,False,global,global,8.352,8.352,False,False,False,False
2025-05-27,AZ,PIT,8.0,15.0,100.1,-0.6480000000000001,-0.6480000000000001,False,global,global,7.352,7.352,True,False,False,False
2025-05-27,SD,MIA,8.5,14.0,66.5,-0.8240000000000001,-0.8240000000000001,False,blend,blend,7.676,7.676,True,False,False,False
2025-05-27,TEX,TOR,7.5,2.0,80.7,-1.209714285714286,-1.209714285714286,False,blend,blend,6.290285714285714,6.290285714285714,False,False,False,False
2025-05-27,PHI,ATL,8.0,2.0,67.6,-0.6480000000000001,-0.6480000000000001,False,global,global,7.352,7.352,False,False,False,False
2025-05-28,BAL,STL,7.5,10.0,58.5,0.028000000000000004,0.028000000000000004,False,blend,blend,7.528,7.528,True,False,False,False
2025-05-28,CLE,LAD,9.0,11.0,59.5,-0.34400000000000003,-0.34400000000000003,False,global,global,8.656,8.656,True,False,False,False
2025-05-28,DET,SF,8.0,7.0,58.3,-0.6005714285714285,-0.6005714285714285,False,blend,blend,7.3994285714285715,7.3994285714285715,False,False,False,False
2025-05-28,NYM,CWS,8.0,13.0,57.2,-0.8053333333333333,-0.8053333333333333,False,blend,blend,7.1946666666666665,7.1946666666666665,True,False,False,False
2025-05-28,MIL,BOS,8.0,11.0,59.5,-0.597,-0.597,False,blend,blend,7.4030000000000005,7.4030000000000005,True,False,False,False
2025-05-28,KC,CIN,8.0,5.0,69.6,-0.492,-0.492,False,blend,blend,7.508,7.508,False,False,False,False
2025-05-28,HOU,ATH,8.0,8.0,80.1,-0.1386666666666667,-0.1386666666666667,False,blend,blend,7.8613333333333335,7.8613333333333335,False,False,False,False
2025-05-28,CHC,COL,7.5,3.0,55.8,-0.17200000000000001,-0.17200000000000001,False,blend,blend,7.328,7.328,False,False,False,False
2025-05-28,SEA,WSH,7.5,9.0,80.5,-0.34400000000000003,-0.34400000000000003,False,global,global,7.156,7.156,True,False,False,False
2025-05-28,AZ,PIT,7.5,11.0,101.0,0.7080000000000002,0.7080000000000002,False,blend,blend,8.208,8.208,True,True,True,False
2025-05-28,LAA,NYY,8.5,1.0,69.7,-1.092,-1.092,False,blend,blend,7.4079999999999995,7.4079999999999995,False,False,False,False
2025-05-28,SD,MIA,18.5,18.0,65.6,-0.372,-0.372,False,blend,blend,18.128,18.128,False,False,False,False
2025-05-28,TEX,TOR,8.5,2.0,71.9,-1.1434285714285715,-1.1434285714285715,False,blend,blend,7.356571428571429,7.356571428571429,False,False,False,False
2025-05-28,TB,MIN,8.0,5.0,87.3,-0.6970000000000001,-0.6970000000000001,False,blend,blend,7.303,7.303,False,False,False,False
2025-05-29,TOR,ATH,8.0,12.0,65.7,-0.3062857142857143,-0.3062857142857143,False,blend,blend,7.693714285714286,7.693714285714286,True,False,False,False
