date,game,home_team,away_team,home_sp,away_sp,home_sp_xwoba,away_sp_xwoba,blended_rl,signal,home_covers_rl,bet_win,actual_total,actual_home_win,vegas_ml_home,vegas_ml_away,vegas_total,home_score,away_score,edge,vegas_implied,season
2023-06-27,DET @ TEX,TEX,DET,MARTIN PEREZ,MATT MANNING,0.3363,0.353,0.5879,AWAY +1.5 *,1,0.0,11.0,1.0,-185.0,165.0,,8.0,3.0,-0.0612,0.6491,2023
2023-06-27,PHI @ CHC,CHC,PHI,JAMESON TAILLON,RANGER SUAREZ,0.3327,0.3218,0.5136,HOME -1.5 *,0,0.0,6.0,0.0,120.0,-141.0,,1.0,5.0,0.059,0.4545,2023
2023-06-27,CLE @ KC,KC,CLE,BRADY SINGER,GAVIN WILLIAMS,0.3394,0.3174,0.4889,,0,,3.0,0.0,120.0,-141.0,,1.0,2.0,0.0343,0.4545,2023
2023-06-27,LAD @ COL,COL,LAD,CONNOR SEABOLD,CLAYTON KERSHAW,0.346,0.2985,0.396,HOME -1.5 *,0,0.0,5.0,0.0,229.0,-278.0,,0.0,5.0,0.092,0.304,2023
2023-06-27,CWS @ LAA,LAA,CWS,SHOHEI OHTANI,MICHAEL KOPECH,0.2999,0.3628,0.7068,HOME -1.5 *,1,1.0,6.0,1.0,-164.0,145.0,,4.0,2.0,0.0856,0.6212,2023
2023-06-27,WSH @ SEA,SEA,WSH,BRYAN WOO,JAKE IRVIN,0.2893,0.3444,0.6881,,0,,11.0,0.0,-244.0,204.0,,4.0,7.0,-0.0213,0.7093,2023
2023-06-27,TB @ AZ,AZ,TB,ZAC GALLEN,TAJ BRADLEY,0.3152,0.323,0.5534,,1,,12.0,1.0,,,,8.0,4.0,,,2023
2023-06-27,NYY @ OAK,OAK,NYY,PAUL BLACKBURN,JHONY BRITO,0.3255,0.327,0.5439,HOME -1.5 *,0,0.0,3.0,1.0,114.0,-135.0,,2.0,1.0,0.0766,0.4673,2023
2023-06-28,MIN @ ATL,ATL,MIN,KOLBY ALLARD,KENTA MAEDA,0.3542,0.3002,0.4284,AWAY +1.5 **,1,0.0,3.0,1.0,-159.0,140.0,,3.0,0.0,-0.1855,0.6139,2023
2023-06-28,WSH @ SEA,SEA,WSH,LOGAN GILBERT,PATRICK CORBIN,0.2954,0.3728,0.7432,,0,,5.0,0.0,-278.0,225.0,,1.0,4.0,0.0077,0.7354,2023
2023-06-28,CIN @ BAL,BAL,CIN,KYLE GIBSON,LUKE WEAVER,0.3331,0.3581,0.6036,,0,,18.0,0.0,-164.0,145.0,,7.0,11.0,-0.0176,0.6212,2023
2023-06-28,SD @ PIT,PIT,SD,MITCH KELLER,BLAKE SNELL,0.3151,0.3005,0.4888,HOME -1.5 *,1,1.0,8.0,1.0,145.0,-164.0,,7.0,1.0,0.0806,0.4082,2023
2023-06-28,SF @ TOR,TOR,SF,TREVOR RICHARDS,LOGAN WEBB,0.2927,0.2956,0.5509,,1,,7.0,1.0,-110.0,-110.0,,6.0,1.0,0.0271,0.5238,2023
2023-06-28,MIA @ BOS,BOS,MIA,KALEB ORT,BRAXTON GARRETT,0.328,0.3282,0.5391,HOME -1.5 *,0,0.0,8.0,0.0,120.0,-141.0,,2.0,6.0,0.0846,0.4545,2023
2023-06-28,MIL @ NYM,NYM,MIL,KODAI SENGA,WADE MILEY,0.305,0.3192,0.5792,,0,,7.0,0.0,-149.0,129.0,,2.0,5.0,-0.0192,0.5984,2023
2023-06-28,HOU @ STL,STL,HOU,MILES MIKOLAS,CRISTIAN JAVIER,0.3552,0.3255,0.4681,AWAY +1.5 *,0,1.0,17.0,0.0,-125.0,104.0,,7.0,10.0,-0.0875,0.5556,2023
2023-06-28,DET @ TEX,TEX,DET,DANE DUNNING,JOEY WENTZ,0.3253,0.362,0.6442,AWAY +1.5 *,1,0.0,12.0,1.0,-238.0,200.0,,10.0,2.0,-0.0599,0.7041,2023
2023-06-28,PHI @ CHC,CHC,PHI,DREW SMYLY,AARON NOLA,0.3132,0.2968,0.4988,,0,,13.0,0.0,120.0,-141.0,,5.0,8.0,0.0442,0.4545,2023
2023-06-28,CLE @ KC,KC,CLE,AUSTIN COX,LOGAN ALLEN,0.3375,0.3249,0.5124,HOME -1.5 *,0,0.0,15.0,0.0,125.0,-145.0,,1.0,14.0,0.068,0.4444,2023
2023-06-28,LAD @ COL,COL,LAD,KYLE FREELAND,MICHAEL GROVE,0.3644,0.342,0.4696,HOME -1.5 *,0,0.0,17.0,1.0,165.0,-185.0,,9.0,8.0,0.0923,0.3774,2023
2023-06-28,CWS @ LAA,LAA,CWS,JAIME BARRIA,LUCAS GIOLITO,0.3517,0.3292,0.4935,AWAY +1.5 *,0,1.0,16.0,0.0,-135.0,114.0,,5.0,11.0,-0.0809,0.5745,2023
2023-06-28,TB @ AZ,AZ,TB,ZACH DAVIES,ZACH EFLIN,0.3552,0.2706,0.3225,,0,,5.0,0.0,,,,2.0,3.0,,,2023
2023-06-28,NYY @ OAK,OAK,NYY,JP SEARS,DOMINGO GERMAN,0.3323,0.3196,0.5082,HOME -1.5 *,0,0.0,11.0,0.0,135.0,-154.0,,0.0,11.0,0.0826,0.4255,2023
2023-06-29,SD @ PIT,PIT,SD,LUIS ORTIZ,JOE MUSGROVE,0.3884,0.2748,0.2517,AWAY +1.5 **,0,1.0,9.0,1.0,170.0,-200.0,,5.0,4.0,-0.1186,0.3704,2023
2023-06-29,DET @ TEX,TEX,DET,CODY BRADFORD,REESE OLSON,0.3248,0.3329,0.5664,,0,,13.0,0.0,-149.0,129.0,,5.0,8.0,-0.032,0.5984,2023
2023-06-29,CLE @ KC,KC,CLE,ZACK GREINKE,SHANE BIEBER,0.3445,0.3377,0.5269,HOME -1.5 *,0,0.0,7.0,1.0,129.0,-149.0,,4.0,3.0,0.0902,0.4367,2023
2023-06-29,NYY @ OAK,OAK,NYY,HOGAN HARRIS,CLARKE SCHMIDT,0.3455,0.3197,0.4756,HOME -1.5 *,0,0.0,14.0,0.0,160.0,-179.0,,4.0,10.0,0.091,0.3846,2023
2023-06-29,TB @ AZ,AZ,TB,BRANDON PFAADT,ZACK LITTELL,0.3259,0.3174,0.5126,,0,,7.0,0.0,,,,1.0,6.0,,,2023
2023-06-29,CWS @ LAA,LAA,CWS,PATRICK SANDOVAL,LANCE LYNN,0.3314,0.336,0.5604,,0,,16.0,0.0,-141.0,120.0,,7.0,9.0,-0.0246,0.5851,2023
2023-06-29,MIA @ BOS,BOS,MIA,BRAYAN BELLO,JESUS LUZARDO,0.3161,0.3075,0.517,,0,,2.0,0.0,-120.0,100.0,,0.0,2.0,-0.0284,0.5455,2023
2023-06-29,SF @ TOR,TOR,SF,CHRIS BASSITT,KEATON WINN,0.3102,0.3174,0.5616,,0,,3.0,1.0,-154.0,135.0,,2.0,1.0,-0.0447,0.6063,2023
2023-06-29,MIL @ NYM,NYM,MIL,MAX SCHERZER,ADRIAN HOUSER,0.2833,0.3164,0.6312,,0,,5.0,0.0,-192.0,167.0,,2.0,3.0,-0.0263,0.6575,2023
2023-06-29,HOU @ STL,STL,HOU,ADAM WAINWRIGHT,J.P. FRANCE,0.3995,0.3397,0.3929,AWAY +1.5 **,0,1.0,14.0,0.0,100.0,-120.0,,0.0,14.0,-0.1071,0.5,2023
2023-06-29,PHI @ CHC,CHC,PHI,KYLE HENDRICKS,TAIJUAN WALKER,0.314,0.3226,0.5594,HOME -1.5 *,0,0.0,4.0,0.0,100.0,-120.0,,1.0,3.0,0.0594,0.5,2023
2023-06-29,LAD @ COL,COL,LAD,CHASE ANDERSON,EMMET SHEEHAN,0.3374,0.2876,0.3981,,0,,17.0,0.0,170.0,-200.0,,3.0,14.0,0.0277,0.3704,2023
2023-06-30,CLE @ CHC,CHC,CLE,JUSTIN STEELE,CAL QUANTRILL,0.2908,0.3644,0.7306,HOME -1.5 *,1,1.0,11.0,1.0,-200.0,170.0,,10.0,1.0,0.064,0.6667,2023
2023-06-30,SD @ CIN,CIN,SD,GRAHAM ASHCRAFT,SETH LUGO,0.3393,0.323,0.4913,,1,,12.0,1.0,120.0,-141.0,,7.0,5.0,0.0368,0.4545,2023
2023-06-30,WSH @ PHI,PHI,WSH,CRISTOPHER SANCHEZ,JOSIAH GRAY,0.2987,0.3421,0.6562,,0,,3.0,0.0,-200.0,170.0,,1.0,2.0,-0.0104,0.6667,2023
2023-06-30,MIN @ BAL,BAL,MIN,DEAN KREMER,PABLO LOPEZ,0.3376,0.2697,0.3625,AWAY +1.5 **,0,1.0,9.0,0.0,-120.0,100.0,,1.0,8.0,-0.183,0.5455,2023
2023-06-30,MIL @ PIT,PIT,MIL,OSVALDO BIDO,FREDDY PERALTA,0.3338,0.2841,0.4205,AWAY +1.5 *,0,1.0,15.0,1.0,104.0,-125.0,,8.0,7.0,-0.0697,0.4902,2023
2023-06-30,BOS @ TOR,TOR,BOS,JOSE BERRIOS,JAMES PAXTON,0.3265,0.3013,0.4753,AWAY +1.5 **,0,1.0,5.0,0.0,-145.0,125.0,,0.0,5.0,-0.1165,0.5918,2023
2023-06-30,SF @ NYM,NYM,SF,CARLOS CARRASCO,ALEX COBB,0.3846,0.333,0.4147,,0,,9.0,0.0,120.0,-141.0,,4.0,5.0,-0.0398,0.4545,2023
2023-06-30,MIA @ ATL,ATL,MIA,MICHAEL SOROKA,BRYAN HOEING,0.3613,0.3483,0.5308,AWAY +1.5 **,1,0.0,20.0,1.0,-185.0,165.0,,16.0,4.0,-0.1183,0.6491,2023
2023-06-30,HOU @ TEX,TEX,HOU,JON GRAY,RONEL BLANCO,0.3253,0.3434,0.5886,,0,,8.0,0.0,-169.0,150.0,,3.0,5.0,-0.0397,0.6283,2023
2023-06-30,DET @ COL,COL,DET,AUSTIN GOMBER,MICHAEL LORENZEN,0.3626,0.3252,0.4387,AWAY +1.5 *,1,0.0,13.0,1.0,100.0,-120.0,,8.0,5.0,-0.0613,0.5,2023
2023-06-30,LAD @ KC,KC,LAD,ALEC MARSH,BOBBY MILLER,0.3694,0.2879,0.3238,,0,,12.0,0.0,200.0,-238.0,,3.0,9.0,-0.0096,0.3333,2023
2023-06-30,AZ @ LAA,LAA,AZ,GRIFFIN CANNING,TOMMY HENRY,0.3084,0.3206,0.5751,,0,,8.0,0.0,,,,2.0,6.0,,,2023
2023-06-30,CWS @ OAK,OAK,CWS,LUIS MEDINA,TANNER BANKS,0.3366,0.3246,0.51,HOME -1.5 **,1,1.0,11.0,1.0,145.0,-164.0,,7.0,4.0,0.1018,0.4082,2023
2023-06-30,TB @ SEA,SEA,TB,BRYCE MILLER,SHANE MCCLANAHAN,0.3366,0.3124,0.4802,,0,,19.0,0.0,120.0,-141.0,,4.0,15.0,0.0257,0.4545,2023
2023-07-01,SD @ CIN,CIN,SD,BRANDON WILLIAMSON,MICHAEL WACHA,0.3341,0.3189,0.4914,HOME -1.5 *,0,0.0,17.0,0.0,140.0,-159.0,,5.0,12.0,0.0747,0.4167,2023
2023-07-01,NYY @ STL,STL,NYY,JACK FLAHERTY,LUIS SEVERINO,0.343,0.3647,0.6015,,1,,15.0,1.0,,,,11.0,4.0,,,2023
2023-07-01,NYY @ STL,STL,NYY,MATTHEW LIBERATORE,IAN HAMILTON,0.3698,0.2895,0.3342,,0,,8.0,0.0,,,,2.0,6.0,,,2023
2023-07-01,BOS @ TOR,TOR,BOS,YUSEI KIKUCHI,KUTTER CRAWFORD,0.3184,0.2812,0.4548,AWAY +1.5 **,0,1.0,13.0,0.0,-169.0,150.0,,6.0,7.0,-0.1734,0.6283,2023
2023-07-01,HOU @ TEX,TEX,HOU,NATHAN EOVALDI,HUNTER BROWN,0.3071,0.3178,0.5701,,1,,7.0,1.0,-130.0,110.0,,5.0,2.0,0.0049,0.5652,2023
2023-07-01,MIN @ BAL,BAL,MIN,KYLE BRADISH,BAILEY OBER,0.3002,0.2935,0.5156,AWAY +1.5 *,0,1.0,1.0,0.0,-141.0,120.0,,0.0,1.0,-0.0694,0.5851,2023
2023-07-01,WSH @ PHI,PHI,WSH,ZACK WHEELER,MACKENZIE GORE,0.2783,0.3472,0.7219,,1,,23.0,1.0,-222.0,179.0,,19.0,4.0,0.0325,0.6894,2023
2023-07-01,MIL @ PIT,PIT,MIL,JOHAN OVIEDO,CORBIN BURNES,0.3296,0.2869,0.4378,,0,,19.0,0.0,120.0,-141.0,,8.0,11.0,-0.0167,0.4545,2023
2023-07-01,CWS @ OAK,OAK,CWS,KYLE MULLER,DYLAN CEASE,0.4009,0.314,0.3226,,0,,13.0,1.0,195.0,-233.0,,7.0,6.0,-0.0163,0.339,2023
2023-07-01,SF @ NYM,NYM,SF,JUSTIN VERLANDER,ANTHONY DESCLAFANI,0.2949,0.3476,0.6754,HOME -1.5 *,1,1.0,5.0,1.0,-145.0,125.0,,4.0,1.0,0.0835,0.5918,2023
2023-07-01,MIA @ ATL,ATL,MIA,CHARLIE MORTON,EURY PEREZ,0.3303,0.2946,0.474,AWAY +1.5 **,1,0.0,7.0,1.0,-164.0,145.0,,7.0,0.0,-0.1472,0.6212,2023
2023-07-01,CLE @ CHC,CHC,CLE,MARCUS STROMAN,TANNER BIBEE,0.3185,0.2983,0.4961,AWAY +1.5 *,0,1.0,6.0,0.0,-130.0,110.0,,0.0,6.0,-0.0691,0.5652,2023
2023-07-01,LAD @ KC,KC,LAD,DANIEL LYNCH IV,JULIO URIAS,0.3386,0.3154,0.4722,HOME -1.5 **,1,1.0,10.0,1.0,200.0,-238.0,,6.0,4.0,0.1388,0.3333,2023
2023-07-01,TB @ SEA,SEA,TB,GEORGE KIRBY,TYLER GLASNOW,0.3047,0.2923,0.51,,1,,11.0,1.0,-110.0,-110.0,,8.0,3.0,-0.0138,0.5238,2023
2023-07-01,DET @ COL,COL,DET,PETER LAMBERT,BRENDAN WHITE,0.3549,0.3262,0.468,AWAY +1.5 *,0,1.0,6.0,0.0,-115.0,-105.0,,2.0,4.0,-0.0669,0.5349,2023
2023-07-01,AZ @ LAA,LAA,AZ,TYLER ANDERSON,RYNE NELSON,0.3393,0.3489,0.5624,,0,,4.0,0.0,,,,1.0,3.0,,,2023
2023-07-02,MIN @ BAL,BAL,MIN,COLE IRVIN,SONNY GRAY,0.3561,0.2977,0.394,AWAY +1.5 **,0,1.0,3.0,1.0,100.0,-120.0,,2.0,1.0,-0.106,0.5,2023
2023-07-02,WSH @ PHI,PHI,WSH,RANGER SUAREZ,TREVOR WILLIAMS,0.3218,0.358,0.6383,AWAY +1.5 *,0,1.0,9.0,0.0,-270.0,220.0,,4.0,5.0,-0.0915,0.7297,2023
2023-07-02,MIA @ ATL,ATL,MIA,SPENCER STRIDER,SANDY ALCANTARA,0.2732,0.319,0.6778,,1,,9.0,1.0,-222.0,179.0,,6.0,3.0,-0.0117,0.6894,2023
2023-07-02,MIL @ PIT,PIT,MIL,RICH HILL,COLIN REA,0.3574,0.3233,0.4584,AWAY +1.5 *,0,1.0,9.0,0.0,-115.0,-105.0,,3.0,6.0,-0.0765,0.5349,2023
2023-07-02,BOS @ TOR,TOR,BOS,KEVIN GAUSMAN,GARRETT WHITLOCK,0.3033,0.3303,0.6108,AWAY +1.5 *,0,1.0,9.0,0.0,-200.0,170.0,,4.0,5.0,-0.0558,0.6667,2023
2023-07-02,LAD @ KC,KC,LAD,BRADY SINGER,TONY GONSOLIN,0.3394,0.3651,0.5917,HOME -1.5 **,1,1.0,10.0,1.0,160.0,-179.0,,9.0,1.0,0.207,0.3846,2023
2023-07-02,NYY @ STL,STL,NYY,JORDAN MONTGOMERY,GERRIT COLE,0.3081,0.2883,0.4855,,1,,6.0,1.0,-110.0,-110.0,,5.0,1.0,-0.0383,0.5238,2023
2023-07-02,DET @ COL,COL,DET,CONNOR SEABOLD,MATT MANNING,0.346,0.353,0.5572,,0,,23.0,0.0,-130.0,110.0,,9.0,14.0,-0.0081,0.5652,2023
2023-07-02,AZ @ LAA,LAA,AZ,REID DETMERS,ZAC GALLEN,0.3275,0.3152,0.5078,,1,,7.0,1.0,,,,5.0,2.0,,,2023
2023-07-02,CWS @ OAK,OAK,CWS,PAUL BLACKBURN,TOUKI TOUSSAINT,0.3255,0.3509,0.6037,HOME -1.5 **,0,0.0,15.0,0.0,100.0,-120.0,,7.0,8.0,0.1037,0.5,2023
2023-07-02,TB @ SEA,SEA,TB,LUIS CASTILLO,TAJ BRADLEY,0.3023,0.323,0.5929,,0,,13.0,1.0,-135.0,114.0,,7.0,6.0,0.0184,0.5745,2023
2023-07-02,CLE @ CHC,CHC,CLE,JAMESON TAILLON,AARON CIVALE,0.3327,0.2991,0.4623,AWAY +1.5 *,0,1.0,14.0,0.0,-110.0,-110.0,,6.0,8.0,-0.0615,0.5238,2023
2023-07-02,SF @ NYM,NYM,SF,DAVID PETERSON,ROSS STRIPLING,0.3391,0.3565,0.597,,1,,12.0,1.0,-141.0,120.0,,8.0,4.0,0.012,0.5851,2023
2023-07-03,HOU @ TEX,TEX,HOU,MARTIN PEREZ,CRISTIAN JAVIER,0.3363,0.3255,0.5103,AWAY +1.5 *,0,1.0,23.0,0.0,-141.0,120.0,,11.0,12.0,-0.0748,0.5851,2023
2023-07-03,CHC @ MIL,MIL,CHC,JULIO TEHERAN,DREW SMYLY,0.3348,0.3132,0.48,,1,,14.0,1.0,-110.0,-110.0,,8.0,6.0,-0.0438,0.5238,2023
2023-07-03,CIN @ WSH,WSH,CIN,JAKE IRVIN,LUKE WEAVER,0.3444,0.3581,0.5707,HOME -1.5 *,0,0.0,5.0,0.0,-105.0,-115.0,,2.0,3.0,0.0585,0.5122,2023
2023-07-03,STL @ MIA,MIA,STL,BRAXTON GARRETT,MILES MIKOLAS,0.3282,0.3552,0.6004,,0,,9.0,1.0,-141.0,120.0,,5.0,4.0,0.0153,0.5851,2023
2023-07-03,BAL @ NYY,NYY,BAL,DOMINGO GERMAN,TYLER WELLS,0.3196,0.3064,0.5101,,1,,9.0,1.0,-105.0,-115.0,,6.0,3.0,-0.0021,0.5122,2023
2023-07-03,ATL @ CLE,CLE,ATL,GAVIN WILLIAMS,BRYCE ELDER,0.3174,0.3269,0.5388,HOME -1.5 **,0,0.0,6.0,0.0,129.0,-149.0,,2.0,4.0,0.1022,0.4367,2023
2023-07-03,KC @ MIN,MIN,KC,JOE RYAN,AUSTIN COX,0.2921,0.3375,0.6511,,1,,12.0,1.0,-227.0,185.0,,8.0,4.0,-0.0431,0.6942,2023
2023-07-03,LAA @ SD,SD,LAA,BLAKE SNELL,JAIME BARRIA,0.3005,0.3517,0.6716,,1,,13.0,1.0,-185.0,165.0,,10.0,3.0,0.0225,0.6491,2023
2023-07-03,SEA @ SF,SF,SEA,LOGAN WEBB,BRYAN WOO,0.2956,0.2893,0.5214,,0,,11.0,0.0,-130.0,110.0,,5.0,6.0,-0.0438,0.5652,2023
2023-07-03,PIT @ LAD,LAD,PIT,MICHAEL GROVE,MITCH KELLER,0.342,0.3151,0.485,AWAY +1.5 **,1,0.0,7.0,1.0,-169.0,150.0,,5.0,2.0,-0.1433,0.6283,2023
2023-07-04,CIN @ WSH,WSH,CIN,PATRICK CORBIN,BRETT KENNEDY,0.3728,0.34,0.4526,AWAY +1.5 *,0,1.0,12.0,0.0,-105.0,-115.0,,4.0,8.0,-0.0596,0.5122,2023
2023-07-04,BAL @ NYY,NYY,BAL,CLARKE SCHMIDT,KYLE GIBSON,0.3197,0.3331,0.5765,,1,,12.0,1.0,-115.0,-105.0,,8.0,4.0,0.0416,0.5349,2023
2023-07-04,STL @ MIA,MIA,STL,JESUS LUZARDO,ADAM WAINWRIGHT,0.3075,0.3995,0.75,HOME -1.5 **,1,1.0,17.0,1.0,-179.0,160.0,,15.0,2.0,0.1084,0.6416,2023
2023-07-04,TEX @ BOS,BOS,TEX,BRENNAN BERNARDINO,DANE DUNNING,0.3116,0.3253,0.5671,HOME -1.5 *,0,0.0,8.0,0.0,-105.0,-115.0,,2.0,6.0,0.0549,0.5122,2023
2023-07-04,KC @ MIN,MIN,KC,KENTA MAEDA,ZACK GREINKE,0.3002,0.3445,0.6561,,1,,12.0,1.0,-200.0,170.0,,9.0,3.0,-0.0106,0.6667,2023
2023-07-04,COL @ HOU,HOU,COL,BRANDON BIELAK,KYLE FREELAND,0.3528,0.3644,0.5856,AWAY +1.5 *,1,0.0,5.0,1.0,-185.0,165.0,,4.0,1.0,-0.0635,0.6491,2023
2023-07-04,NYM @ AZ,AZ,NYM,ZACH DAVIES,MAX SCHERZER,0.3552,0.2833,0.3524,,0,,13.0,0.0,,,,5.0,8.0,,,2023
2023-07-04,PHI @ TB,TB,PHI,ZACH EFLIN,AARON NOLA,0.2706,0.2968,0.6028,,0,,4.0,0.0,-141.0,120.0,,1.0,3.0,0.0177,0.5851,2023
2023-07-04,CHC @ MIL,MIL,CHC,WADE MILEY,KYLE HENDRICKS,0.3192,0.314,0.5168,,0,,13.0,0.0,-110.0,-110.0,,6.0,7.0,-0.007,0.5238,2023
2023-07-04,SEA @ SF,SF,SEA,KEATON WINN,LOGAN GILBERT,0.3174,0.2954,0.4823,AWAY +1.5 *,0,1.0,6.0,0.0,-115.0,-105.0,,0.0,6.0,-0.0526,0.5349,2023
2023-07-04,OAK @ DET,DET,OAK,TARIK SKUBAL,JP SEARS,0.2367,0.3323,0.75,HOME -1.5 **,0,0.0,1.0,0.0,-175.0,154.0,,0.0,1.0,0.1136,0.6364,2023
2023-07-04,LAA @ SD,SD,LAA,JOE MUSGROVE,SHOHEI OHTANI,0.2748,0.2999,0.6089,,1,,13.0,1.0,-149.0,129.0,,8.0,5.0,0.0105,0.5984,2023
2023-07-04,ATL @ CLE,CLE,ATL,SHANE BIEBER,KOLBY ALLARD,0.3377,0.3542,0.5564,HOME -1.5 **,0,0.0,11.0,1.0,120.0,-141.0,,6.0,5.0,0.1018,0.4545,2023
2023-07-04,TOR @ CWS,CWS,TOR,LUCAS GIOLITO,CHRIS BASSITT,0.3292,0.3102,0.4773,,0,,7.0,0.0,104.0,-125.0,,3.0,4.0,-0.0129,0.4902,2023
2023-07-04,PIT @ LAD,LAD,PIT,EMMET SHEEHAN,LUIS ORTIZ,0.2876,0.3884,0.75,,0,,16.0,0.0,-278.0,225.0,,7.0,9.0,0.0146,0.7354,2023
2023-07-05,COL @ HOU,HOU,COL,J.P. FRANCE,CHASE ANDERSON,0.3397,0.3374,0.5447,AWAY +1.5 **,1,0.0,10.0,1.0,-222.0,179.0,,6.0,4.0,-0.1447,0.6894,2023
2023-07-05,OAK @ DET,DET,OAK,EDUARDO RODRIGUEZ,AUSTIN PRUITT,0.3107,0.3058,0.5276,AWAY +1.5 **,0,1.0,15.0,0.0,-208.0,175.0,,3.0,12.0,-0.1477,0.6753,2023
2023-07-05,PHI @ TB,TB,PHI,ZACK LITTELL,TAIJUAN WALKER,0.3174,0.3226,0.5504,,0,,12.0,0.0,-125.0,104.0,,4.0,8.0,-0.0051,0.5556,2023
2023-07-05,STL @ MIA,MIA,STL,BRYAN HOEING,MATTHEW LIBERATORE,0.3483,0.3698,0.5897,HOME -1.5 *,0,0.0,19.0,1.0,-115.0,-105.0,,10.0,9.0,0.0549,0.5349,2023
2023-07-05,CIN @ WSH,WSH,CIN,JOSIAH GRAY,GRAHAM ASHCRAFT,0.3421,0.3393,0.5292,,0,,11.0,0.0,-115.0,-105.0,,2.0,9.0,-0.0056,0.5349,2023
2023-07-05,BAL @ NYY,NYY,BAL,RANDY VASQUEZ,DEAN KREMER,0.3537,0.3376,0.5026,,0,,9.0,0.0,-120.0,100.0,,3.0,6.0,-0.0428,0.5455,2023
2023-07-05,TEX @ BOS,BOS,TEX,BRAYAN BELLO,JON GRAY,0.3161,0.3253,0.5548,,1,,6.0,1.0,-105.0,-115.0,,4.0,2.0,0.0426,0.5122,2023
2023-07-05,ATL @ CLE,CLE,ATL,CAL QUANTRILL,MICHAEL SOROKA,0.3644,0.3613,0.5072,HOME -1.5 **,0,0.0,9.0,0.0,154.0,-175.0,,1.0,8.0,0.1135,0.3937,2023
2023-07-05,KC @ MIN,MIN,KC,PABLO LOPEZ,ALEC MARSH,0.2697,0.3694,0.75,,1,,5.0,1.0,-263.0,215.0,,5.0,0.0,0.0255,0.7245,2023
2023-07-05,CHC @ MIL,MIL,CHC,ADRIAN HOUSER,JUSTIN STEELE,0.3164,0.2908,0.4701,,0,,7.0,0.0,114.0,-135.0,,3.0,4.0,0.0028,0.4673,2023
2023-07-05,LAA @ SD,SD,LAA,SETH LUGO,PATRICK SANDOVAL,0.323,0.3314,0.5699,AWAY +1.5 *,1,0.0,8.0,1.0,-179.0,160.0,,5.0,3.0,-0.0716,0.6416,2023
2023-07-05,NYM @ AZ,AZ,NYM,TOMMY HENRY,KODAI SENGA,0.3206,0.305,0.4978,,0,,3.0,0.0,,,,1.0,2.0,,,2023
2023-07-05,PIT @ LAD,LAD,PIT,BOBBY MILLER,OSVALDO BIDO,0.2879,0.3338,0.6671,,1,,10.0,1.0,-250.0,210.0,,6.0,4.0,-0.0472,0.7143,2023
2023-07-06,CIN @ WSH,WSH,CIN,MACKENZIE GORE,BRANDON WILLIAMSON,0.3472,0.3341,0.5057,,0,,9.0,0.0,-125.0,104.0,,4.0,5.0,-0.0499,0.5556,2023
2023-07-06,OAK @ DET,DET,OAK,MICHAEL LORENZEN,HOGAN HARRIS,0.3252,0.3455,0.5908,,1,,9.0,1.0,,,,9.0,0.0,,,2023
2023-07-06,CHC @ MIL,MIL,CHC,FREDDY PERALTA,MARCUS STROMAN,0.2841,0.3185,0.6188,HOME -1.5 **,0,0.0,11.0,1.0,-105.0,-115.0,,6.0,5.0,0.1066,0.5122,2023
2023-07-06,TOR @ CWS,CWS,TOR,LANCE LYNN,JOSE BERRIOS,0.336,0.3265,0.5011,,0,,8.0,0.0,,,,2.0,6.0,,,2023
2023-07-06,TOR @ CWS,CWS,TOR,JESSE SCHOLTENS,YUSEI KIKUCHI,0.3379,0.3184,0.4765,,0,,9.0,0.0,,,,4.0,5.0,,,2023
2023-07-06,PHI @ TB,TB,PHI,SHAWN ARMSTRONG,CRISTOPHER SANCHEZ,0.2561,0.2987,0.6431,HOME -1.5 *,0,0.0,4.0,0.0,-135.0,114.0,,1.0,3.0,0.0687,0.5745,2023
2023-07-06,STL @ MIA,MIA,STL,EURY PEREZ,JACK FLAHERTY,0.2946,0.343,0.6508,HOME -1.5 *,0,0.0,3.0,0.0,-125.0,104.0,,0.0,3.0,0.0952,0.5556,2023
2023-07-06,BAL @ NYY,NYY,BAL,LUIS SEVERINO,KYLE BRADISH,0.3647,0.3002,0.3816,AWAY +1.5 **,0,1.0,15.0,0.0,104.0,-125.0,,1.0,14.0,-0.1086,0.4902,2023
2023-07-06,KC @ CLE,CLE,KC,TANNER BIBEE,JORDAN LYLES,0.2983,0.3386,0.6367,AWAY +1.5 *,1,0.0,7.0,1.0,-222.0,179.0,,6.0,1.0,-0.0528,0.6894,2023
2023-07-06,TEX @ BOS,BOS,TEX,KUTTER CRAWFORD,NATHAN EOVALDI,0.2812,0.3071,0.5965,HOME -1.5 **,1,1.0,16.0,1.0,125.0,-145.0,,10.0,6.0,0.152,0.4444,2023
2023-07-06,SEA @ HOU,HOU,SEA,RONEL BLANCO,GEORGE KIRBY,0.3434,0.3047,0.4458,,0,,6.0,0.0,125.0,-145.0,,1.0,5.0,0.0013,0.4444,2023
2023-07-06,NYM @ AZ,AZ,NYM,RYNE NELSON,CARLOS CARRASCO,0.3489,0.3846,0.6212,,0,,9.0,0.0,,,,0.0,9.0,,,2023
2023-07-06,PIT @ LAD,LAD,PIT,JULIO URIAS,JOHAN OVIEDO,0.3154,0.3296,0.5982,AWAY +1.5 *,1,0.0,7.0,1.0,-200.0,170.0,,5.0,2.0,-0.0685,0.6667,2023
