date,game,model,bet_type,pick_direction,model_prob,P_true,Retail_Implied_Prob,edge,retail_american_odds,sanity_check_pass,odds_floor_pass,tier,dollar_stake,actionable,home_bullpen_xfip,away_bullpen_xfip,bullpen_xfip_diff,signal_flags,projected_total_adj,k_lambda,k_edge_runs,sim_mean_k,prob_poisson,prob_mc,pitch_limit,failure_rate,edge_to_failure_ratio,steam_bias_applied,market_delta_k,steam_flag,steam_juice_lean,steam_sharp_book
2026-04-22,Atlanta Braves @ Washington Nationals,Totals,Total 9.0,UNDER,0.3242,0.5069,0.5056,-0.1814,-110.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Atlanta Braves @ Washington Nationals,Runline,Runline -1.5,HOME -1.5,0.5018,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Atlanta Braves @ Washington Nationals,Runline,Runline -1.5,AWAY +1.5,0.4982,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Atlanta Braves @ Washington Nationals,F5,F5 Moneyline,HOME,0.625,,0.462,0.163,106.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,Atlanta Braves @ Washington Nationals,F5,F5 Moneyline,AWAY,0.375,,0.538,-0.163,-130.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Atlanta Braves @ Washington Nationals,NRFI,NRFI,NRFI,0.425,0.4724,0.4812,-0.0562,-104.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Atlanta Braves @ Washington Nationals,NRFI,YRFI,YRFI,0.575,0.5276,0.5188,0.0562,-122.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,New York Yankees @ Boston Red Sox,ML,Moneyline,HOME,0.177,0.4362,0.4335,-0.2565,124.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,New York Yankees @ Boston Red Sox,ML,Moneyline,AWAY,0.823,0.5638,0.5665,0.2565,-140.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,New York Yankees @ Boston Red Sox,Totals,Total 7.5,OVER,0.3353,0.5069,0.5198,-0.1845,-118.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,New York Yankees @ Boston Red Sox,Totals,Total 7.5,UNDER,0.6647,0.4931,0.4802,0.1845,100.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,New York Yankees @ Boston Red Sox,Runline,Runline -1.5,HOME -1.5,0.437,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,New York Yankees @ Boston Red Sox,Runline,Runline -1.5,AWAY +1.5,0.563,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,New York Yankees @ Boston Red Sox,F5,F5 Moneyline,HOME,0.289,,0.438,-0.149,120.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,New York Yankees @ Boston Red Sox,F5,F5 Moneyline,AWAY,0.711,,0.562,0.149,-140.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,New York Yankees @ Boston Red Sox,NRFI,NRFI,NRFI,0.293,0.5487,0.5408,-0.2478,-135.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,New York Yankees @ Boston Red Sox,NRFI,YRFI,YRFI,0.707,0.4513,0.4592,0.2478,105.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Minnesota Twins @ New York Mets,ML,Moneyline,HOME,0.519,0.5898,0.59,-0.071,-158.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Minnesota Twins @ New York Mets,ML,Moneyline,AWAY,0.481,0.4102,0.41,0.071,135.0,True,True,1.0,48.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,Minnesota Twins @ New York Mets,Totals,Total 8.0,OVER,0.2146,0.5,0.5056,-0.291,-110.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Minnesota Twins @ New York Mets,Totals,Total 8.0,UNDER,0.7854,0.5,0.4944,0.291,-105.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Minnesota Twins @ New York Mets,Runline,Runline -1.5,HOME -1.5,0.6378,0.4077,0.3961,0.2417,146.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Minnesota Twins @ New York Mets,Runline,Runline -1.5,AWAY +1.5,0.3622,0.5923,0.6039,-0.2417,-163.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Minnesota Twins @ New York Mets,F5,F5 Moneyline,HOME,0.661,,0.5811,0.0799,-152.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,Minnesota Twins @ New York Mets,F5,F5 Moneyline,AWAY,0.339,,0.4189,-0.0799,130.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Minnesota Twins @ New York Mets,NRFI,NRFI,NRFI,0.421,0.5045,0.5331,-0.1121,-130.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Minnesota Twins @ New York Mets,NRFI,YRFI,YRFI,0.579,0.4955,0.4669,0.1121,102.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Philadelphia Phillies @ Chicago Cubs,ML,Moneyline,HOME,0.811,0.6093,0.6097,0.2013,-174.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Philadelphia Phillies @ Chicago Cubs,ML,Moneyline,AWAY,0.189,0.3907,0.3903,-0.2013,146.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Philadelphia Phillies @ Chicago Cubs,Totals,Total 8.0,OVER,0.3219,0.4977,0.5056,-0.1837,-110.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Philadelphia Phillies @ Chicago Cubs,Totals,Total 8.0,UNDER,0.6781,0.5023,0.4944,0.1837,-105.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Philadelphia Phillies @ Chicago Cubs,Runline,Runline -1.5,HOME -1.5,0.8191,0.4267,0.4251,0.394,126.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Philadelphia Phillies @ Chicago Cubs,Runline,Runline -1.5,AWAY +1.5,0.1809,0.5733,0.5749,-0.394,-149.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Philadelphia Phillies @ Chicago Cubs,F5,F5 Moneyline,HOME,0.619,,0.6201,-0.0011,-188.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Philadelphia Phillies @ Chicago Cubs,F5,F5 Moneyline,AWAY,0.381,,0.3799,0.0011,150.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Philadelphia Phillies @ Chicago Cubs,NRFI,NRFI,NRFI,0.819,0.5349,0.5306,0.2884,-130.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Philadelphia Phillies @ Chicago Cubs,NRFI,YRFI,YRFI,0.181,0.4651,0.4694,-0.2884,100.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Pittsburgh Pirates @ Texas Rangers,ML,Moneyline,HOME,0.588,0.4976,0.493,0.095,-102.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,Pittsburgh Pirates @ Texas Rangers,ML,Moneyline,AWAY,0.412,0.5024,0.507,-0.095,-108.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Pittsburgh Pirates @ Texas Rangers,Totals,Total 8.0,OVER,0.2661,0.5023,0.5022,-0.2361,-110.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Pittsburgh Pirates @ Texas Rangers,Totals,Total 8.0,UNDER,0.7339,0.4977,0.4978,0.2361,-108.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Pittsburgh Pirates @ Texas Rangers,Runline,Runline -1.5,HOME -1.5,0.6004,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Pittsburgh Pirates @ Texas Rangers,Runline,Runline -1.5,AWAY +1.5,0.3996,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Pittsburgh Pirates @ Texas Rangers,F5,F5 Moneyline,HOME,0.386,,0.488,-0.102,-104.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Pittsburgh Pirates @ Texas Rangers,F5,F5 Moneyline,AWAY,0.614,,0.512,0.102,-115.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,Pittsburgh Pirates @ Texas Rangers,NRFI,NRFI,NRFI,0.446,0.537,0.5082,-0.0622,-118.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Pittsburgh Pirates @ Texas Rangers,NRFI,YRFI,YRFI,0.554,0.463,0.4918,0.0622,-110.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,San Diego Padres @ Colorado Rockies,ML,Moneyline,HOME,0.401,0.4159,0.4139,-0.0129,136.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,San Diego Padres @ Colorado Rockies,ML,Moneyline,AWAY,0.599,0.5841,0.5861,0.0129,-150.0,True,True,2.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,San Diego Padres @ Colorado Rockies,Totals,Total 12.0,OVER,0.393,0.5125,0.5108,-0.1178,-115.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,San Diego Padres @ Colorado Rockies,Totals,Total 12.0,UNDER,0.607,0.4875,0.4892,0.1178,-105.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,San Diego Padres @ Colorado Rockies,Runline,Runline -1.5,HOME -1.5,0.4492,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,San Diego Padres @ Colorado Rockies,Runline,Runline -1.5,AWAY +1.5,0.5508,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,San Diego Padres @ Colorado Rockies,F5,F5 Moneyline,HOME,0.601,,0.4663,0.1347,106.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,San Diego Padres @ Colorado Rockies,F5,F5 Moneyline,AWAY,0.399,,0.5337,-0.1347,-125.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,San Diego Padres @ Colorado Rockies,NRFI,NRFI,NRFI,0.294,0.3845,0.4007,-0.1067,135.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,San Diego Padres @ Colorado Rockies,NRFI,YRFI,YRFI,0.706,0.6155,0.5993,0.1067,-175.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Los Angeles Dodgers @ San Francisco Giants,ML,Moneyline,HOME,0.483,0.3351,0.342,0.141,184.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Los Angeles Dodgers @ San Francisco Giants,ML,Moneyline,AWAY,0.517,0.6649,0.658,-0.141,-210.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Los Angeles Dodgers @ San Francisco Giants,Totals,Total 7.5,OVER,0.2416,0.4852,0.5169,-0.2753,-115.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Los Angeles Dodgers @ San Francisco Giants,Totals,Total 7.5,UNDER,0.7584,0.5148,0.4831,0.2753,100.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Los Angeles Dodgers @ San Francisco Giants,Runline,Runline -1.5,HOME -1.5,0.7523,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Los Angeles Dodgers @ San Francisco Giants,Runline,Runline -1.5,AWAY +1.5,0.2477,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Los Angeles Dodgers @ San Francisco Giants,F5,F5 Moneyline,HOME,0.503,,0.3578,0.1452,165.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,Los Angeles Dodgers @ San Francisco Giants,F5,F5 Moneyline,AWAY,0.497,,0.6422,-0.1452,-210.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Los Angeles Dodgers @ San Francisco Giants,NRFI,NRFI,NRFI,0.608,0.537,0.5372,0.0708,-132.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Los Angeles Dodgers @ San Francisco Giants,NRFI,YRFI,YRFI,0.392,0.463,0.4628,-0.0708,104.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Atlanta Braves @ Washington Nationals,ML,Moneyline,HOME,0.274,,0.4482,-0.1742,115.0,False,True,,,False,,,,BULLPEN_ML_ADJ,,,,,,,,,,,,,,
2026-04-23,Atlanta Braves @ Washington Nationals,ML,Moneyline,AWAY,0.726,,0.5518,0.1742,-134.0,False,True,1.0,,False,,,,BULLPEN_ML_ADJ,,,,,,,,,,,,,,
2026-04-23,Atlanta Braves @ Washington Nationals,Totals,Total 9.0,OVER,0.7338,,0.5144,0.2194,-115.0,False,True,1.0,,False,4.96,3.84,1.12,,12.231,,,,,,,,,,,,,
2026-04-23,Atlanta Braves @ Washington Nationals,Totals,Total 9.0,UNDER,0.2662,,0.4856,-0.2194,-102.0,False,True,,,False,4.96,3.84,1.12,,12.231,,,,,,,,,,,,,
2026-04-23,Atlanta Braves @ Washington Nationals,Runline,Runline -1.5,HOME -1.5,0.4748,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Atlanta Braves @ Washington Nationals,Runline,Runline -1.5,AWAY +1.5,0.5252,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Atlanta Braves @ Washington Nationals,F5,F5 Moneyline,HOME,0.756,,0.4721,0.2839,105.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-23,Atlanta Braves @ Washington Nationals,F5,F5 Moneyline,AWAY,0.244,,0.5279,-0.2839,-120.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Atlanta Braves @ Washington Nationals,NRFI,NRFI,NRFI,0.337,,0.4958,-0.1588,-111.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Atlanta Braves @ Washington Nationals,NRFI,YRFI,YRFI,0.663,,0.5042,0.1588,-115.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Milwaukee Brewers @ Detroit Tigers,ML,Moneyline,HOME,0.827,0.6732,0.6627,0.1643,-210.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Milwaukee Brewers @ Detroit Tigers,ML,Moneyline,AWAY,0.173,0.3268,0.3373,-0.1643,190.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Milwaukee Brewers @ Detroit Tigers,Totals,Total 7.0,OVER,0.4802,0.47,0.4777,0.0025,102.0,True,True,,,False,4.16,4.4,-0.2400000000000002,,8.761000000000001,,,,,,,,,,,,,
2026-04-23,Milwaukee Brewers @ Detroit Tigers,Totals,Total 7.0,UNDER,0.5198,0.53,0.5223,-0.0025,-118.0,True,True,,,False,4.16,4.4,-0.2400000000000002,,8.761000000000001,,,,,,,,,,,,,
2026-04-23,Milwaukee Brewers @ Detroit Tigers,Runline,Runline -1.5,HOME -1.5,0.7163,0.4697,0.4702,0.2461,105.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Milwaukee Brewers @ Detroit Tigers,Runline,Runline -1.5,AWAY +1.5,0.2837,0.5303,0.5298,-0.2461,-122.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Milwaukee Brewers @ Detroit Tigers,F5,F5 Moneyline,HOME,0.744,,0.6787,0.0653,-238.0,True,False,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Milwaukee Brewers @ Detroit Tigers,F5,F5 Moneyline,AWAY,0.256,,0.3213,-0.0653,200.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Milwaukee Brewers @ Detroit Tigers,NRFI,NRFI,NRFI,0.774,0.571,0.5862,0.1878,-164.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Milwaukee Brewers @ Detroit Tigers,NRFI,YRFI,YRFI,0.226,0.429,0.4138,-0.1878,128.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Philadelphia Phillies @ Chicago Cubs,ML,Moneyline,HOME,0.479,0.4673,0.4639,0.0151,108.0,True,True,2.0,,False,,,,BULLPEN_ML_ADJ,,,,,,,,,,,,,,
2026-04-23,Philadelphia Phillies @ Chicago Cubs,ML,Moneyline,AWAY,0.521,0.5327,0.5361,-0.0151,-125.0,True,True,,,False,,,,BULLPEN_ML_ADJ,,,,,,,,,,,,,,
2026-04-23,Philadelphia Phillies @ Chicago Cubs,Totals,Total 9.0,OVER,0.3054,,0.4892,-0.1838,-105.0,False,True,,,False,3.96,4.6,-0.6399999999999997,,6.708,,,,,,,,,,,,,
2026-04-23,Philadelphia Phillies @ Chicago Cubs,Totals,Total 9.0,UNDER,0.6946,,0.5108,0.1838,-115.0,False,True,1.0,,False,3.96,4.6,-0.6399999999999997,,6.708,,,,,,,,,,,,,
2026-04-23,Philadelphia Phillies @ Chicago Cubs,Runline,Runline -1.5,HOME -1.5,0.7048,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Philadelphia Phillies @ Chicago Cubs,Runline,Runline -1.5,AWAY +1.5,0.2952,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Philadelphia Phillies @ Chicago Cubs,F5,F5 Moneyline,HOME,0.536,,0.4433,0.0927,114.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-23,Philadelphia Phillies @ Chicago Cubs,F5,F5 Moneyline,AWAY,0.464,,0.5567,-0.0927,-142.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Philadelphia Phillies @ Chicago Cubs,NRFI,NRFI,NRFI,0.735,,0.5188,0.2162,-122.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Philadelphia Phillies @ Chicago Cubs,NRFI,YRFI,YRFI,0.265,,0.4812,-0.2162,-104.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,San Diego Padres @ Colorado Rockies,ML,Moneyline,HOME,0.547,,0.4128,0.1342,134.0,False,True,1.0,,False,,,,BULLPEN_ML_ADJ,,,,,,,,,,,,,,
2026-04-23,San Diego Padres @ Colorado Rockies,ML,Moneyline,AWAY,0.453,,0.5872,-0.1342,-155.0,False,True,,,False,,,,BULLPEN_ML_ADJ,,,,,,,,,,,,,,
2026-04-23,San Diego Padres @ Colorado Rockies,Totals,Total 11.0,OVER,0.3777,,0.4978,-0.1201,-108.0,False,True,,,False,4.12,4.68,-0.5599999999999996,,7.665,,,,,,,,,,,,,
2026-04-23,San Diego Padres @ Colorado Rockies,Totals,Total 11.0,UNDER,0.6223,,0.5022,0.1201,-110.0,False,True,1.0,,False,4.12,4.68,-0.5599999999999996,,7.665,,,,,,,,,,,,,
2026-04-23,San Diego Padres @ Colorado Rockies,Runline,Runline -1.5,HOME -1.5,0.6063,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,San Diego Padres @ Colorado Rockies,Runline,Runline -1.5,AWAY +1.5,0.3937,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,San Diego Padres @ Colorado Rockies,F5,F5 Moneyline,HOME,0.627,,0.4556,0.1714,108.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-23,San Diego Padres @ Colorado Rockies,F5,F5 Moneyline,AWAY,0.373,,0.5444,-0.1714,-135.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,San Diego Padres @ Colorado Rockies,NRFI,NRFI,NRFI,0.274,,0.4171,-0.1431,126.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,San Diego Padres @ Colorado Rockies,NRFI,YRFI,YRFI,0.726,,0.5829,0.1431,-162.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Los Angeles Dodgers @ San Francisco Giants,ML,Moneyline,HOME,0.531,0.419,0.4124,0.1186,135.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Los Angeles Dodgers @ San Francisco Giants,ML,Moneyline,AWAY,0.469,0.581,0.5876,-0.1186,-154.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Los Angeles Dodgers @ San Francisco Giants,Totals,Total 7.0,OVER,0.3032,0.4977,0.5077,-0.2045,-112.0,False,True,,,False,4.72,4.32,0.3999999999999994,,6.675000000000001,,,,,,,,,,,,,
2026-04-23,Los Angeles Dodgers @ San Francisco Giants,Totals,Total 7.0,UNDER,0.6968,0.5023,0.4923,0.2045,-105.0,False,True,1.0,,False,4.72,4.32,0.3999999999999994,,6.675000000000001,,,,,,,,,,,,,
2026-04-23,Los Angeles Dodgers @ San Francisco Giants,Runline,Runline -1.5,HOME -1.5,0.7798,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Los Angeles Dodgers @ San Francisco Giants,Runline,Runline -1.5,AWAY +1.5,0.2202,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Los Angeles Dodgers @ San Francisco Giants,F5,F5 Moneyline,HOME,0.557,,0.4266,0.1304,124.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-23,Los Angeles Dodgers @ San Francisco Giants,F5,F5 Moneyline,AWAY,0.443,,0.5734,-0.1304,-150.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Los Angeles Dodgers @ San Francisco Giants,NRFI,NRFI,NRFI,0.574,0.5568,0.5633,0.0107,-150.0,True,True,2.0,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Los Angeles Dodgers @ San Francisco Giants,NRFI,YRFI,YRFI,0.426,0.4432,0.4367,-0.0107,115.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,New York Yankees @ Boston Red Sox,ML,Moneyline,HOME,0.13,0.4321,0.4149,-0.2849,132.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,New York Yankees @ Boston Red Sox,ML,Moneyline,AWAY,0.87,0.5679,0.5851,0.2849,-155.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-23,New York Yankees @ Boston Red Sox,Totals,Total 8.5,OVER,0.4248,0.5,0.4978,-0.073,-108.0,True,True,,,False,3.92,4.52,-0.5999999999999996,,8.224,,,,,,,,,,,,,
2026-04-23,New York Yankees @ Boston Red Sox,Totals,Total 8.5,UNDER,0.5752,0.5,0.5022,0.073,-110.0,True,True,1.0,50.0,True,3.92,4.52,-0.5999999999999996,,8.224,,,,,,,,,,,,,
2026-04-23,New York Yankees @ Boston Red Sox,Runline,Runline -1.5,HOME -1.5,0.4126,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,New York Yankees @ Boston Red Sox,Runline,Runline -1.5,AWAY +1.5,0.5874,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,New York Yankees @ Boston Red Sox,F5,F5 Moneyline,HOME,0.313,,0.4357,-0.1227,122.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,New York Yankees @ Boston Red Sox,F5,F5 Moneyline,AWAY,0.687,,0.5643,0.1227,-140.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-23,New York Yankees @ Boston Red Sox,NRFI,NRFI,NRFI,0.125,0.5239,0.5331,-0.4081,-130.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,New York Yankees @ Boston Red Sox,NRFI,YRFI,YRFI,0.875,0.4761,0.4669,0.4081,102.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Minnesota Twins @ New York Mets,ML,Moneyline,HOME,0.486,0.493,0.4777,0.0083,102.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Minnesota Twins @ New York Mets,ML,Moneyline,AWAY,0.514,0.507,0.5223,-0.0083,-118.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Minnesota Twins @ New York Mets,Totals,Total 7.5,OVER,0.3133,0.491,0.5,-0.1867,-110.0,False,True,,,False,4.48,4.44,0.04,,6.822,,,,,,,,,,,,,
2026-04-23,Minnesota Twins @ New York Mets,Totals,Total 7.5,UNDER,0.6867,0.509,0.5,0.1867,-110.0,False,True,1.0,,False,4.48,4.44,0.04,,6.822,,,,,,,,,,,,,
2026-04-23,Minnesota Twins @ New York Mets,Runline,Runline -1.5,HOME -1.5,0.6154,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Minnesota Twins @ New York Mets,Runline,Runline -1.5,AWAY +1.5,0.3846,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Minnesota Twins @ New York Mets,F5,F5 Moneyline,HOME,0.512,,0.4615,0.0505,110.0,True,True,1.0,34.0,True,,,,,,,,,,,,,,,,,,
2026-04-23,Minnesota Twins @ New York Mets,F5,F5 Moneyline,AWAY,0.488,,0.5385,-0.0505,-125.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Minnesota Twins @ New York Mets,NRFI,NRFI,NRFI,0.445,0.5346,0.5544,-0.1094,-142.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Minnesota Twins @ New York Mets,NRFI,YRFI,YRFI,0.555,0.4654,0.4456,0.1094,112.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Pittsburgh Pirates @ Texas Rangers,ML,Moneyline,HOME,0.817,0.59,0.6002,0.2168,-160.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Pittsburgh Pirates @ Texas Rangers,ML,Moneyline,AWAY,0.183,0.41,0.3998,-0.2168,144.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Pittsburgh Pirates @ Texas Rangers,Totals,Total 8.0,OVER,0.28,0.4854,0.5,-0.22,-110.0,False,True,,,False,4.88,4.64,0.2400000000000002,WEATHER_TOTALS_ADJ,6.303999999999999,,,,,,,,,,,,,
2026-04-23,Pittsburgh Pirates @ Texas Rangers,Totals,Total 8.0,UNDER,0.72,0.5146,0.5,0.22,-110.0,False,True,1.0,,False,4.88,4.64,0.2400000000000002,WEATHER_TOTALS_ADJ,6.303999999999999,,,,,,,,,,,,,
2026-04-23,Pittsburgh Pirates @ Texas Rangers,Runline,Runline -1.5,HOME -1.5,0.8732,0.4097,0.4086,0.4646,140.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Pittsburgh Pirates @ Texas Rangers,Runline,Runline -1.5,AWAY +1.5,0.1268,0.5903,0.5914,-0.4646,-152.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Pittsburgh Pirates @ Texas Rangers,F5,F5 Moneyline,HOME,0.558,,0.6115,-0.0535,-170.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Pittsburgh Pirates @ Texas Rangers,F5,F5 Moneyline,AWAY,0.442,,0.3885,0.0535,150.0,True,True,1.0,35.0,True,,,,,,,,,,,,,,,,,,
2026-04-23,Pittsburgh Pirates @ Texas Rangers,NRFI,NRFI,NRFI,0.475,0.5295,0.5188,-0.0438,-122.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-23,Pittsburgh Pirates @ Texas Rangers,NRFI,YRFI,YRFI,0.525,0.4705,0.4812,0.0438,-104.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
